,id,analysis_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
117,4GlTpFacX7Vgz0J1vMnKki,https://api.spotify.com/v1/audio-analysis/4GlTpFacX7Vgz0J1vMnKki,0.386,0.164,9,-16.069,0,0.0334,0.911,0.319,0.0847,0.0672,81.164,159573,4,1
118,5DyN6afAAjTOgOgTA9jXyE,https://api.spotify.com/v1/audio-analysis/5DyN6afAAjTOgOgTA9jXyE,0.495,0.133,0,-14.87,0,0.0401,0.963,0.337,0.157,0.193,112.228,207445,4,1
119,4nv0E8dRo3XkxhyTt6FwgD,https://api.spotify.com/v1/audio-analysis/4nv0E8dRo3XkxhyTt6FwgD,0.603,0.086,5,-21.471,1,0.0427,0.93,0.902,0.0964,0.0924,111.714,228887,4,1
120,5aO27DQUEMmiFGXvLdg5ub,https://api.spotify.com/v1/audio-analysis/5aO27DQUEMmiFGXvLdg5ub,0.441,0.157,0,-16.512,1,0.0395,0.928,0.822,0.106,0.117,116.619,173641,4,1
121,6zWvcIrTdwy8MjeiboMOqN,https://api.spotify.com/v1/audio-analysis/6zWvcIrTdwy8MjeiboMOqN,0.495,0.205,8,-13.961,1,0.0347,0.947,0.0808,0.132,0.271,108.761,191000,4,1
122,54qfiHthTAtNrhaW7mT9tS,https://api.spotify.com/v1/audio-analysis/54qfiHthTAtNrhaW7mT9tS,0.523,0.18,10,-17.033,0,0.0343,0.922,0.945,0.0967,0.0606,110.313,220450,4,1
123,3H1tlHDW9neo5FtXFPCF5U,https://api.spotify.com/v1/audio-analysis/3H1tlHDW9neo5FtXFPCF5U,0.443,0.134,0,-16.631,0,0.0325,0.975,0.609,0.122,0.162,81.76,239250,4,1
124,0zs9711xhfumwBgJek5UHN,https://api.spotify.com/v1/audio-analysis/0zs9711xhfumwBgJek5UHN,0.615,0.186,8,-16.086,1,0.0494,0.96,0.888,0.351,0.195,119.409,209408,4,1
125,3d4PWG3P1FU0CGiBu0fZRV,https://api.spotify.com/v1/audio-analysis/3d4PWG3P1FU0CGiBu0fZRV,0.442,0.158,0,-16.3,1,0.0344,0.953,0.676,0.387,0.24,119.749,229752,4,1
126,2FpRHKUzbXejH9vUK0TX0G,https://api.spotify.com/v1/audio-analysis/2FpRHKUzbXejH9vUK0TX0G,0.493,0.0912,0,-20.008,0,0.0342,0.934,0.325,0.113,0.0618,109.392,172802,4,1
127,6EjkHR4gYfNQjWwoyiCTbh,https://api.spotify.com/v1/audio-analysis/6EjkHR4gYfNQjWwoyiCTbh,0.456,0.194,5,-16.661,0,0.0359,0.956,0.948,0.111,0.0957,112.755,271278,4,1
128,1lC6fXNgq6Bxgz8GpTkxEY,https://api.spotify.com/v1/audio-analysis/1lC6fXNgq6Bxgz8GpTkxEY,0.632,0.167,3,-16.742,0,0.0366,0.983,0.63,0.131,0.0828,106.403,160141,4,1
129,2Q3QWcfG4G8K5cGx1nG2Hf,https://api.spotify.com/v1/audio-analysis/2Q3QWcfG4G8K5cGx1nG2Hf,0.55,0.178,3,-16.534,1,0.0352,0.956,0.959,0.137,0.268,104.852,152075,4,1
130,52nDbEu1rxpAIjy3h00Wfo,https://api.spotify.com/v1/audio-analysis/52nDbEu1rxpAIjy3h00Wfo,0.579,0.125,0,-17.38,1,0.0426,0.974,0.947,0.0957,0.24,112.917,178822,4,1
131,0E30aSv1GFX0SG0zbsCxGH,https://api.spotify.com/v1/audio-analysis/0E30aSv1GFX0SG0zbsCxGH,0.614,0.101,0,-20.511,1,0.0439,0.932,0.869,0.158,0.179,121.532,196500,4,1
132,2s499EvGIk8gVUGLCyftFX,https://api.spotify.com/v1/audio-analysis/2s499EvGIk8gVUGLCyftFX,0.55,0.11,10,-17.788,0,0.0309,0.894,0.803,0.106,0.132,100.361,151543,4,1
133,3zkcVHhBj6hkbyE0G5xHfM,https://api.spotify.com/v1/audio-analysis/3zkcVHhBj6hkbyE0G5xHfM,0.491,0.175,0,-15.783,0,0.043,0.955,0.887,0.112,0.193,118.264,273178,4,1
134,0P6c4tOGYLMkrjDV0wLqRj,https://api.spotify.com/v1/audio-analysis/0P6c4tOGYLMkrjDV0wLqRj,0.488,0.0997,7,-18.293,0,0.0388,0.95,0.786,0.367,0.184,119.959,152130,4,1
135,05fdpG9n1YmQU1wOTCLaj8,https://api.spotify.com/v1/audio-analysis/05fdpG9n1YmQU1wOTCLaj8,0.507,0.081,10,-18.528,1,0.0338,0.906,0.955,0.108,0.202,59.191,170677,4,1
136,7FMsiew09v6ICDI5MU1Jc5,https://api.spotify.com/v1/audio-analysis/7FMsiew09v6ICDI5MU1Jc5,0.376,0.0945,2,-21.011,1,0.0346,0.944,0.933,0.142,0.14,101.631,210508,4,1
137,1LGN3DO6YD61pwb64gQtZx,https://api.spotify.com/v1/audio-analysis/1LGN3DO6YD61pwb64gQtZx,0.544,0.203,10,-15.579,1,0.0419,0.946,0.314,0.103,0.251,112.96,222047,4,1
138,0vVsZ7fLYEnYA9VIBXYdhv,https://api.spotify.com/v1/audio-analysis/0vVsZ7fLYEnYA9VIBXYdhv,0.463,0.174,0,-14.885,0,0.0395,0.928,0.927,0.0898,0.2,120.888,202661,4,1
139,08oIyomJzeb3f79sWVT24b,https://api.spotify.com/v1/audio-analysis/08oIyomJzeb3f79sWVT24b,0.386,0.18,0,-15.53,0,0.0379,0.963,0.809,0.1,0.181,105.822,188115,3,2
140,7IVkAhHfWNsc7HUxKddN1x,https://api.spotify.com/v1/audio-analysis/7IVkAhHfWNsc7HUxKddN1x,0.453,0.128,3,-20.163,1,0.0347,0.933,0.93,0.133,0.133,102.077,318512,4,1
141,08G11yzcwoMuJrUy4ucLge,https://api.spotify.com/v1/audio-analysis/08G11yzcwoMuJrUy4ucLge,0.364,0.187,2,-18.971,1,0.0329,0.979,0.915,0.0832,0.0902,81.968,228739,3,2
142,7va480wmDj33F0PRpINgkD,https://api.spotify.com/v1/audio-analysis/7va480wmDj33F0PRpINgkD,0.322,0.152,8,-16.765,1,0.0388,0.958,0.899,0.127,0.203,177.73,207206,3,2
143,7ncpKFg4IUzVIjnSPTD98y,https://api.spotify.com/v1/audio-analysis/7ncpKFg4IUzVIjnSPTD98y,0.365,0.13,4,-16.568,0,0.0425,0.97,0.867,0.0942,0.216,77.683,238114,3,2
144,7dCQqBmb0oLRilEHTWdRvA,https://api.spotify.com/v1/audio-analysis/7dCQqBmb0oLRilEHTWdRvA,0.442,0.174,0,-18.301,1,0.032,0.941,0.85,0.11,0.129,102.881,308331,4,1
145,1UJksuBwIuK84Mkuu1SgdD,https://api.spotify.com/v1/audio-analysis/1UJksuBwIuK84Mkuu1SgdD,0.474,0.105,9,-19.568,1,0.0317,0.956,0.455,0.111,0.0472,102.142,148962,4,1
146,0rQngOdT0wJxPT6jxt9B0n,https://api.spotify.com/v1/audio-analysis/0rQngOdT0wJxPT6jxt9B0n,0.438,0.245,0,-14.325,1,0.0387,0.94,0.934,0.104,0.132,123.847,162570,4,1
147,3We23WM1fwrgX6DGaem3qO,https://api.spotify.com/v1/audio-analysis/3We23WM1fwrgX6DGaem3qO,0.413,0.168,3,-15.799,0,0.0322,0.958,0.937,0.15,0.0819,100.346,183758,4,1
148,6NGBhgNVFaqrzGgZH0h9pl,https://api.spotify.com/v1/audio-analysis/6NGBhgNVFaqrzGgZH0h9pl,0.436,0.208,7,-17.502,0,0.043,0.934,0.938,0.187,0.144,126.475,179506,4,1
149,4Za1MUR7dLiKbvYHxlMjhQ,https://api.spotify.com/v1/audio-analysis/4Za1MUR7dLiKbvYHxlMjhQ,0.526,0.152,7,-16.443,1,0.0373,0.951,0.888,0.123,0.144,114.264,150332,4,1
150,5Y09UPBhAV1diMYpsTtVD9,https://api.spotify.com/v1/audio-analysis/5Y09UPBhAV1diMYpsTtVD9,0.398,0.083,3,-18.876,1,0.0426,0.92,0.918,0.105,0.18,46.48,188775,4,1
151,2FgLhm6EwB0Ix8XLHABFkC,https://api.spotify.com/v1/audio-analysis/2FgLhm6EwB0Ix8XLHABFkC,0.631,0.167,0,-16.305,0,0.0408,0.973,0.919,0.119,0.196,127.529,250541,4,1
152,3rUR7LDyz2ac174SuwJl1Z,https://api.spotify.com/v1/audio-analysis/3rUR7LDyz2ac174SuwJl1Z,0.469,0.0906,0,-19.619,1,0.035,0.94,0.852,0.104,0.217,86.121,283074,3,2
153,4QUlDSxJVMTYKaz3xBQ8F9,https://api.spotify.com/v1/audio-analysis/4QUlDSxJVMTYKaz3xBQ8F9,0.457,0.141,6,-18.76,1,0.0357,0.898,0.905,0.105,0.0922,93.872,404107,4,1
154,1Z6vzQHFSxqJcgJfqPz3aZ,https://api.spotify.com/v1/audio-analysis/1Z6vzQHFSxqJcgJfqPz3aZ,0.435,0.129,7,-15.938,0,0.0365,0.912,0.684,0.131,0.0995,106.863,167765,4,1
155,1zu9xkOabMyxkXvGutY0Tf,https://api.spotify.com/v1/audio-analysis/1zu9xkOabMyxkXvGutY0Tf,0.409,0.183,5,-12.934,0,0.0426,0.964,0.163,0.0964,0.256,162.262,213750,3,2
156,2pcDGklI3mOVMZrvnUF2t5,https://api.spotify.com/v1/audio-analysis/2pcDGklI3mOVMZrvnUF2t5,0.459,0.265,0,-14.701,1,0.0406,0.952,0.867,0.187,0.13,120.819,269603,4,1
157,1bMvqBFGPYsNVRCxYFUkRu,https://api.spotify.com/v1/audio-analysis/1bMvqBFGPYsNVRCxYFUkRu,0.435,0.162,10,-15.332,1,0.0411,0.953,0.778,0.117,0.0902,83.084,226358,3,2
158,0A3gD0jTXt9p3Nnc8cCUsI,https://api.spotify.com/v1/audio-analysis/0A3gD0jTXt9p3Nnc8cCUsI,0.342,0.202,10,-16.265,1,0.0415,0.947,0.67,0.119,0.292,56.378,190980,3,2
159,4dX9jhmfLWYYmb1NQ5SCgN,https://api.spotify.com/v1/audio-analysis/4dX9jhmfLWYYmb1NQ5SCgN,0.534,0.195,9,-14.027,0,0.0423,0.973,0.0454,0.168,0.182,114.425,224777,4,1
160,3VnChEq3PRsTQ3JPA7Gsh4,https://api.spotify.com/v1/audio-analysis/3VnChEq3PRsTQ3JPA7Gsh4,0.418,0.162,3,-17.691,1,0.0377,0.98,0.889,0.11,0.165,107.88,235576,4,1
161,5hY3qJeVSzahMggpSBZ6z9,https://api.spotify.com/v1/audio-analysis/5hY3qJeVSzahMggpSBZ6z9,0.543,0.145,9,-19.107,0,0.0328,0.957,0.712,0.19,0.0572,55.873,230998,4,1
162,5TUShaJuppEAb1FVctgy6V,https://api.spotify.com/v1/audio-analysis/5TUShaJuppEAb1FVctgy6V,0.332,0.151,0,-19.329,0,0.0367,0.928,0.874,0.134,0.0543,104.769,182869,4,1
163,1AQHHWxWaCZrMsqrdDTNng,https://api.spotify.com/v1/audio-analysis/1AQHHWxWaCZrMsqrdDTNng,0.561,0.133,2,-16.71,0,0.0436,0.959,0.938,0.135,0.181,110.493,210960,4,1
164,3MDq3Y1Me06yoYQOfjNWcH,https://api.spotify.com/v1/audio-analysis/3MDq3Y1Me06yoYQOfjNWcH,0.27,0.188,8,-17.253,1,0.0404,0.978,0.97,0.109,0.085,72.774,167071,3,2
165,7s7b3petWiTzsJE9oeVXKW,https://api.spotify.com/v1/audio-analysis/7s7b3petWiTzsJE9oeVXKW,0.4,0.233,6,-15.674,1,0.0359,0.976,0.848,0.0972,0.165,57.884,174569,4,1
166,1VzGuLqOVD04gpXZxCDPiM,https://api.spotify.com/v1/audio-analysis/1VzGuLqOVD04gpXZxCDPiM,0.407,0.193,5,-13.862,1,0.0364,0.958,0.756,0.102,0.134,113.86,144173,4,1
167,0V3X52LW5ERZOOWS8HnJjr,https://api.spotify.com/v1/audio-analysis/0V3X52LW5ERZOOWS8HnJjr,0.505,0.166,0,-17.446,1,0.0361,0.938,0.915,0.0794,0.187,61.558,189477,4,1
168,5ElOUNrMJQYJu9VmTivrAn,https://api.spotify.com/v1/audio-analysis/5ElOUNrMJQYJu9VmTivrAn,0.414,0.154,0,-17.81,1,0.0442,0.973,0.892,0.107,0.119,117.049,275960,4,1
169,06spmhyDpCb9aWQapTZcxY,https://api.spotify.com/v1/audio-analysis/06spmhyDpCb9aWQapTZcxY,0.434,0.146,10,-17.935,1,0.0344,0.92,0.638,0.136,0.133,110.739,217238,4,1
170,0THUYrw2Rk5JIjCJS6Qu0b,https://api.spotify.com/v1/audio-analysis/0THUYrw2Rk5JIjCJS6Qu0b,0.402,0.149,6,-18.763,1,0.0329,0.973,0.932,0.124,0.255,110.727,184198,4,1
171,509DJTmdSrynAqzm5c1m3K,https://api.spotify.com/v1/audio-analysis/509DJTmdSrynAqzm5c1m3K,0.479,0.224,8,-17.95,1,0.0353,0.905,0.968,0.138,0.278,94.031,179825,3,2
172,3fZQ7I7lDN2DZQJHuJ70Ly,https://api.spotify.com/v1/audio-analysis/3fZQ7I7lDN2DZQJHuJ70Ly,0.408,0.119,10,-20.243,1,0.0359,0.94,0.904,0.1,0.0573,116.947,215212,4,1
173,38c3Ad0TqWEwnUPH2NdTWm,https://api.spotify.com/v1/audio-analysis/38c3Ad0TqWEwnUPH2NdTWm,0.523,0.119,0,-17.945,0,0.0367,0.962,0.918,0.089,0.224,98.137,246745,3,2
174,7zqAzOXMRtmlf0GQBtRDqJ,https://api.spotify.com/v1/audio-analysis/7zqAzOXMRtmlf0GQBtRDqJ,0.535,0.204,10,-18.598,1,0.0342,0.891,0.856,0.0998,0.137,109.313,200721,3,2
175,0c0dPCcW7KU6SKChawzOCf,https://api.spotify.com/v1/audio-analysis/0c0dPCcW7KU6SKChawzOCf,0.559,0.194,9,-16.572,1,0.0409,0.916,0.911,0.119,0.182,113.928,186075,4,1
176,6aiLqhTcNWps6NmvXoi7zo,https://api.spotify.com/v1/audio-analysis/6aiLqhTcNWps6NmvXoi7zo,0.346,0.109,11,-18.961,1,0.0385,0.979,0.803,0.106,0.237,114.836,130728,4,1
177,7FoREcrEypkMF3bdA1auQF,https://api.spotify.com/v1/audio-analysis/7FoREcrEypkMF3bdA1auQF,0.444,0.1,0,-19.779,1,0.0345,0.934,0.754,0.0921,0.14,113.505,167146,4,1
178,1lKkIBFCcsUOG14fPmvbhw,https://api.spotify.com/v1/audio-analysis/1lKkIBFCcsUOG14fPmvbhw,0.488,0.155,0,-17.297,1,0.0388,0.983,0.944,0.0997,0.114,82.002,207915,3,2
179,7k8NabcxMk5x0Mro6nfm29,https://api.spotify.com/v1/audio-analysis/7k8NabcxMk5x0Mro6nfm29,0.499,0.213,8,-16.067,0,0.0392,0.962,0.913,0.113,0.151,146.315,267747,3,2
180,1hJDVrOqH92eenr4R1xDge,https://api.spotify.com/v1/audio-analysis/1hJDVrOqH92eenr4R1xDge,0.548,0.0877,5,-21.278,0,0.0397,0.97,0.939,0.129,0.155,79.278,211669,3,2
181,3iqhWCI6anGEfsGuHgTOCm,https://api.spotify.com/v1/audio-analysis/3iqhWCI6anGEfsGuHgTOCm,0.352,0.233,0,-15.868,0,0.0405,0.933,0.924,0.0966,0.159,113.895,192808,4,1
182,5mqn7zmKnNjHvmsg1OSgnq,https://api.spotify.com/v1/audio-analysis/5mqn7zmKnNjHvmsg1OSgnq,0.402,0.144,8,-16.281,1,0.0403,0.985,0.177,0.128,0.209,168.293,252843,3,2
183,4LNApTGS4bL5DrTEKMiyTH,https://api.spotify.com/v1/audio-analysis/4LNApTGS4bL5DrTEKMiyTH,0.546,0.1,7,-18.472,1,0.0431,0.963,0.923,0.115,0.23,96.902,249398,3,2
184,57fCbbjLiWUYa0TS8oMIDq,https://api.spotify.com/v1/audio-analysis/57fCbbjLiWUYa0TS8oMIDq,0.407,0.16,0,-16.154,0,0.0396,0.917,0.847,0.0987,0.311,181.968,164093,3,2
185,51mO5KysnUohGZS49sH3OM,https://api.spotify.com/v1/audio-analysis/51mO5KysnUohGZS49sH3OM,0.509,0.154,1,-18.927,1,0.041,0.978,0.936,0.115,0.241,121.049,197273,4,1
186,6LLyyfz8BYrHtd3yPkrPad,https://api.spotify.com/v1/audio-analysis/6LLyyfz8BYrHtd3yPkrPad,0.576,0.127,10,-16.564,1,0.0376,0.941,0.915,0.196,0.169,77.629,167114,3,2
187,6JbvbDMUh0X2seQPxx0Y2n,https://api.spotify.com/v1/audio-analysis/6JbvbDMUh0X2seQPxx0Y2n,0.408,0.119,8,-18.142,1,0.0514,0.964,0.69,0.303,0.159,63.079,222228,4,1
188,1ldy3WQh4squ8s70YJojyq,https://api.spotify.com/v1/audio-analysis/1ldy3WQh4squ8s70YJojyq,0.399,0.077,5,-16.75,0,0.0355,0.981,0.617,0.107,0.13,95.937,180280,4,1
189,2me6tmgT1A8d3R9stvr2UK,https://api.spotify.com/v1/audio-analysis/2me6tmgT1A8d3R9stvr2UK,0.473,0.134,10,-17.51,1,0.0335,0.937,0.916,0.142,0.171,112.764,211129,4,1
190,0oJWmWozI8Hgn9kxkv6vaL,https://api.spotify.com/v1/audio-analysis/0oJWmWozI8Hgn9kxkv6vaL,0.314,0.187,0,-15.884,0,0.0355,0.972,0.501,0.131,0.115,107.222,222460,4,1
191,7xVV4ujd2zDDJeyxcBR4i0,https://api.spotify.com/v1/audio-analysis/7xVV4ujd2zDDJeyxcBR4i0,0.474,0.125,9,-18.888,1,0.0346,0.98,0.913,0.105,0.155,94.863,173835,4,1
192,782yLVaT5RonpqxonaqbNu,https://api.spotify.com/v1/audio-analysis/782yLVaT5RonpqxonaqbNu,0.405,0.16,5,-15.782,1,0.0419,0.952,0.89,0.0953,0.202,120.531,188355,4,1
193,6PQTALunXWR81WZE5IjCzq,https://api.spotify.com/v1/audio-analysis/6PQTALunXWR81WZE5IjCzq,0.537,0.151,9,-16.416,0,0.0321,0.925,0.761,0.0954,0.234,112.706,219486,4,1
194,3FFYuymUtI8DihGhLMHggW,https://api.spotify.com/v1/audio-analysis/3FFYuymUtI8DihGhLMHggW,0.529,0.147,7,-17.834,1,0.0442,0.973,0.936,0.35,0.0665,114.08,284439,4,1
195,0tuXGGgwQeA6FDthPFPTOT,https://api.spotify.com/v1/audio-analysis/0tuXGGgwQeA6FDthPFPTOT,0.658,0.207,5,-15.378,1,0.0434,0.965,0.912,0.152,0.258,96.462,257566,4,1
196,06henIQqvVk2vAKj1yQtTp,https://api.spotify.com/v1/audio-analysis/06henIQqvVk2vAKj1yQtTp,0.488,0.134,7,-17.904,1,0.0327,0.76,0.219,0.0826,0.0507,112.892,262708,4,1
197,3OiG2WAVCWv2eCBS2Iyqsm,https://api.spotify.com/v1/audio-analysis/3OiG2WAVCWv2eCBS2Iyqsm,0.5,0.232,3,-13.829,1,0.0358,0.98,0.129,0.11,0.229,112.202,211275,4,1
198,4wZIBxMTZYbSGzWEAqIwKF,https://api.spotify.com/v1/audio-analysis/4wZIBxMTZYbSGzWEAqIwKF,0.471,0.13,10,-15.769,0,0.0382,0.982,0.0024,0.13,0.223,115.133,236725,4,1
199,01Lv5YnZl96AjZju2KWu63,https://api.spotify.com/v1/audio-analysis/01Lv5YnZl96AjZju2KWu63,0.526,0.11,10,-16.949,0,0.0407,0.974,0.971,0.127,0.286,89.346,134488,3,2
200,3luzrVexkgDKR74V2hBa7k,https://api.spotify.com/v1/audio-analysis/3luzrVexkgDKR74V2hBa7k,0.437,0.0919,3,-23.084,1,0.041,0.944,0.861,0.151,0.0778,107.86,230675,4,1
201,2Qyrr1fiYwV3bShAZqiivZ,https://api.spotify.com/v1/audio-analysis/2Qyrr1fiYwV3bShAZqiivZ,0.429,0.15,5,-16.914,0,0.0328,0.927,0.477,0.121,0.199,49.237,235595,4,1
202,5bVT6a3fLBhW0969fn40lo,https://api.spotify.com/v1/audio-analysis/5bVT6a3fLBhW0969fn40lo,0.409,0.192,7,-18.611,0,0.0422,0.948,0.93,0.0978,0.109,121.079,258837,4,1
203,4ezJCCD1FWm2VcCH8HM3zA,https://api.spotify.com/v1/audio-analysis/4ezJCCD1FWm2VcCH8HM3zA,0.404,0.176,5,-16.281,1,0.0412,0.963,0.919,0.0862,0.199,78.666,214504,4,1
204,2i7sJAA8we9WPS4TzDazRQ,https://api.spotify.com/v1/audio-analysis/2i7sJAA8we9WPS4TzDazRQ,0.438,0.259,10,-16.151,0,0.0574,0.906,0.604,0.367,0.209,75.416,219000,4,1
205,0g27tgo8UmdZBECgdglKi6,https://api.spotify.com/v1/audio-analysis/0g27tgo8UmdZBECgdglKi6,0.551,0.178,10,-14.976,1,0.0302,0.928,0.923,0.113,0.305,83.456,222844,3,2
206,2CWgW8oWE5Ec1CvMvawwQ6,https://api.spotify.com/v1/audio-analysis/2CWgW8oWE5Ec1CvMvawwQ6,0.501,0.116,5,-17.453,1,0.0385,0.963,0.943,0.28,0.194,129.83,184992,4,1
207,3UeNIqq0ujRBtJOrqxJcMj,https://api.spotify.com/v1/audio-analysis/3UeNIqq0ujRBtJOrqxJcMj,0.427,0.0841,5,-20.033,0,0.0319,0.973,0.962,0.0995,0.159,105.973,150598,4,1
208,4F7ntTleUNgTm6FBTcxgoP,https://api.spotify.com/v1/audio-analysis/4F7ntTleUNgTm6FBTcxgoP,0.501,0.156,2,-16.696,0,0.0359,0.946,0.871,0.0857,0.176,115.044,228542,4,1
209,1V67XyPGFveCOfgSCkyJkV,https://api.spotify.com/v1/audio-analysis/1V67XyPGFveCOfgSCkyJkV,0.47,0.201,1,-15.96,0,0.0335,0.957,0.919,0.111,0.226,115.444,194001,4,1
210,5p5CfayA88AVKc76DcwK5e,https://api.spotify.com/v1/audio-analysis/5p5CfayA88AVKc76DcwK5e,0.396,0.169,9,-19.164,0,0.0382,0.952,0.94,0.137,0.126,177.236,203480,3,2
211,2VKyHhj7QFTyxqOwyde1rS,https://api.spotify.com/v1/audio-analysis/2VKyHhj7QFTyxqOwyde1rS,0.31,0.243,2,-15.163,0,0.0328,0.927,0.815,0.0813,0.115,51.724,254864,4,1
212,3AyHmUPu0wL0jKCxAkMALo,https://api.spotify.com/v1/audio-analysis/3AyHmUPu0wL0jKCxAkMALo,0.418,0.14,0,-17.924,1,0.0409,0.933,0.886,0.123,0.149,120.69,261895,4,1
213,5sIXcPEq8AfCiwIWBJakA7,https://api.spotify.com/v1/audio-analysis/5sIXcPEq8AfCiwIWBJakA7,0.396,0.185,5,-18.038,1,0.0379,0.935,0.922,0.115,0.0946,116.779,224216,4,1
214,4QyN9jRW7fg9JDr3qFpz62,https://api.spotify.com/v1/audio-analysis/4QyN9jRW7fg9JDr3qFpz62,0.35,0.133,9,-19.343,1,0.0286,0.953,0.95,0.158,0.164,101.231,178523,4,1
215,4E8iJLPtZiIHvquh0rf0f5,https://api.spotify.com/v1/audio-analysis/4E8iJLPtZiIHvquh0rf0f5,0.555,0.203,5,-15.877,1,0.0493,0.974,0.888,0.306,0.222,59.177,205377,4,1
216,5zKKV21UiQK7lSLEZCm7NS,https://api.spotify.com/v1/audio-analysis/5zKKV21UiQK7lSLEZCm7NS,0.425,0.194,5,-17.149,1,0.0384,0.961,0.88,0.123,0.339,100.582,158481,4,1
217,4LJuCbx2qKSBOK3xpuZ2Pq,https://api.spotify.com/v1/audio-analysis/4LJuCbx2qKSBOK3xpuZ2Pq,0.414,0.125,3,-16.162,1,0.0339,0.97,0.865,0.306,0.13,107.612,228595,4,1
218,7jQriEubeC9KTClyfJtthT,https://api.spotify.com/v1/audio-analysis/7jQriEubeC9KTClyfJtthT,0.574,0.137,0,-16.285,0,0.0365,0.974,0.927,0.132,0.152,130.654,245041,4,1
219,6V9XxCoJ9Ujckla3A0aUYL,https://api.spotify.com/v1/audio-analysis/6V9XxCoJ9Ujckla3A0aUYL,0.578,0.131,0,-17.228,1,0.042,0.969,0.855,0.342,0.15,131.994,244915,4,1
220,2Y79E6uTFHlZWhF6m2tYyO,https://api.spotify.com/v1/audio-analysis/2Y79E6uTFHlZWhF6m2tYyO,0.334,0.157,2,-18.238,1,0.0349,0.93,0.905,0.158,0.203,173.995,144573,3,2
221,6akhlCuFUh7zxQ1UnEjZaK,https://api.spotify.com/v1/audio-analysis/6akhlCuFUh7zxQ1UnEjZaK,0.478,0.0815,10,-19.1,1,0.0411,0.933,0.893,0.143,0.143,115.732,168742,4,1
222,7mAaoHCzBBjj3tYb1l25OH,https://api.spotify.com/v1/audio-analysis/7mAaoHCzBBjj3tYb1l25OH,0.544,0.129,4,-18.747,0,0.0373,0.948,0.802,0.0968,0.121,116.863,266768,4,1
223,0KZfDnUWPFIHWUZwI1I9sR,https://api.spotify.com/v1/audio-analysis/0KZfDnUWPFIHWUZwI1I9sR,0.454,0.164,2,-17.405,0,0.0378,0.888,0.742,0.148,0.115,101.327,203190,4,1
224,5n3Fi4f7VJyQQrFlfA9F9f,https://api.spotify.com/v1/audio-analysis/5n3Fi4f7VJyQQrFlfA9F9f,0.51,0.134,7,-19.383,1,0.0334,0.932,0.956,0.375,0.182,98.751,242168,4,1
225,1k2KhAnHidiCUsTyOiJtr2,https://api.spotify.com/v1/audio-analysis/1k2KhAnHidiCUsTyOiJtr2,0.472,0.137,5,-17.511,1,0.0373,0.964,0.916,0.111,0.15,98.095,182027,4,1
226,5AEe4vHNK8A1nkaxcAUD82,https://api.spotify.com/v1/audio-analysis/5AEe4vHNK8A1nkaxcAUD82,0.386,0.0576,3,-24.843,1,0.0342,0.966,0.958,0.1,0.128,61.697,254000,4,1
227,71sykxrXDUVEDA4TkHeIzh,https://api.spotify.com/v1/audio-analysis/71sykxrXDUVEDA4TkHeIzh,0.382,0.189,6,-16.879,1,0.0347,0.938,0.929,0.124,0.074,103.214,196114,4,1
228,1rgG63Kci1aVlCCxFjQ4ci,https://api.spotify.com/v1/audio-analysis/1rgG63Kci1aVlCCxFjQ4ci,0.456,0.141,2,-16.493,1,0.0422,0.944,0.87,0.117,0.112,74.205,211348,3,2
229,7qOoWH3cUsEMfqEGcT1muE,https://api.spotify.com/v1/audio-analysis/7qOoWH3cUsEMfqEGcT1muE,0.493,0.015,11,-23.389,1,0.0442,0.922,0.925,0.0978,0.344,88.37,139970,4,1
230,3CewMyxVNsiu94v6Vm0SS2,https://api.spotify.com/v1/audio-analysis/3CewMyxVNsiu94v6Vm0SS2,0.52,0.157,7,-19.608,0,0.0419,0.976,0.914,0.185,0.134,118.252,214799,4,1
231,2FMEXHtflVVAZqvBx1TvIL,https://api.spotify.com/v1/audio-analysis/2FMEXHtflVVAZqvBx1TvIL,0.529,0.127,4,-15.468,1,0.0431,0.977,0.816,0.0856,0.153,115.575,167483,4,1
232,6oKlgwa71syBWyiFyGdmkR,https://api.spotify.com/v1/audio-analysis/6oKlgwa71syBWyiFyGdmkR,0.54,0.176,2,-14.678,0,0.0383,0.961,0.0187,0.139,0.279,109.727,239003,4,1
233,4upT0MOhQioDcN2eX2fScs,https://api.spotify.com/v1/audio-analysis/4upT0MOhQioDcN2eX2fScs,0.408,0.103,8,-18.356,1,0.0315,0.958,0.843,0.0999,0.125,81.916,194771,4,1
234,1zXfSEEkoSsMNuoUSre4R5,https://api.spotify.com/v1/audio-analysis/1zXfSEEkoSsMNuoUSre4R5,0.474,0.172,5,-16.617,1,0.037,0.953,0.949,0.106,0.116,113.353,222558,4,1
235,2ymdJ1hcMKjzuWHek3ym3U,https://api.spotify.com/v1/audio-analysis/2ymdJ1hcMKjzuWHek3ym3U,0.591,0.16,8,-16.039,1,0.0387,0.958,0.88,0.375,0.0791,112.317,176938,4,1
236,4cPz5Fm127FenLUfTJ6G2l,https://api.spotify.com/v1/audio-analysis/4cPz5Fm127FenLUfTJ6G2l,0.488,0.155,1,-16.736,1,0.0341,0.961,0.799,0.11,0.132,96.262,255897,3,2
