,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
2043,460.26,4.0,0,1,9,87.0,0,1.86,0.21,34.495411748736245,21.22610149207656,0,0,0,0
2044,293.75,4.0,0,0,9,85.0,1,8.06,0.72,11.606244783486572,6.294332337043232,0,0,0,0
2045,161.57,3.0,0,1,9,95.0,1,3.88,0.29,26.63370834191876,12.575835382804406,0,1,0,0
2046,99.72,2.0,0,0,9,84.0,1,4.88,2.23,16.219918232609302,7.860720230188019,0,1,0,0
2047,96.43,4.0,1,0,9,93.0,1,7.31,0.67,12.071849571979946,6.424000902012017,0,1,0,0
2048,779.42,2.0,0,1,9,88.0,1,0.7,0.3,62.610641730141126,33.412025199684614,0,0,0,0
2049,180.86,2.0,1,0,9,100.0,2,4.17,1.08,18.84577411265135,10.95659302192446,0,1,0,0
2050,638.77,3.0,0,1,10,100.0,1,0.16,0.2,84.39985545570767,39.96283997831157,0,0,0,0
2051,125.36,2.0,0,0,10,96.0,1,5.89,1.01,15.8359752474911,8.106821182344806,0,1,0,0
2052,129.12,2.0,0,0,7,98.0,1,5.28,1.07,14.422528507047511,7.296037091194194,0,1,0,0
2053,325.97,4.0,0,0,10,95.0,1,8.19,0.47,10.070883712977304,5.72312821388655,0,0,0,0
2054,294.69,2.0,1,0,10,100.0,1,6.36,1.43,14.411349894495192,7.78323736605338,0,1,0,0
2055,700.39,4.0,0,1,10,70.0,2,3.53,0.29,24.22279574791147,15.564040675407046,0,0,1,0
2056,144.64,2.0,0,0,10,98.0,1,3.67,0.56,19.779747456535212,9.592162417318464,0,1,0,0
2057,700.39,4.0,0,1,10,100.0,2,3.6,0.26,23.494341651821195,16.117290550707526,0,0,1,0
2058,700.39,4.0,0,1,8,80.0,2,3.45,0.35,25.048087817949945,15.567286593175483,0,0,1,0
2059,361.96,2.0,0,0,10,80.0,1,3.09,0.66,24.452057959522783,14.131363213098222,0,0,0,0
2060,196.38,2.0,1,0,7,70.0,1,12.67,6.75,6.613062092987208,3.462103127137449,0,0,0,0
2061,289.52,2.0,0,1,10,100.0,1,6.44,0.45,12.45455471317905,7.304682426529268,0,0,1,0
2062,310.45,2.0,1,0,2,20.0,1,7.78,0.51,11.220983812132946,5.964563168228796,0,0,0,0
2063,174.51,2.0,1,0,10,100.0,1,7.63,1.29,11.131922690987423,6.0118480809548975,0,1,1,0
2064,104.89,2.0,0,1,8,87.0,1,8.3,0.89,11.56472623887512,6.048852254939369,0,1,0,0
2065,1157.13,5.0,0,1,10,100.0,2,2.66,0.42,38.04953513898218,16.695503974210197,0,0,0,0
2066,616.67,4.0,0,1,10,80.0,1,0.78,0.31,50.56451371952787,42.341792236216094,0,0,1,0
2067,614.31,4.0,0,1,8,100.0,1,0.88,0.36,48.62924883220594,40.88368158162708,0,0,1,0
2068,213.32,2.0,0,0,10,100.0,1,7.81,0.42,10.309844666715732,6.232513437503739,0,1,0,0
2069,698.04,4.0,0,0,10,100.0,2,0.25,0.09,71.43370354052291,30.40429026822679,0,0,0,0
2070,225.08,3.0,0,1,10,85.0,0,5.4,0.14,16.575431973425562,9.302267575835431,0,0,0,0
2071,413.7,3.0,1,0,9,70.0,1,4.87,0.59,18.59338138046581,10.359738452109823,0,0,0,0
2072,194.03,2.0,1,0,8,87.0,1,4.8,0.69,18.8312447201892,10.502906600357734,0,1,0,0
2073,429.46,2.0,0,0,10,100.0,1,4.77,1.49,16.89988806870361,9.79883973769956,0,0,0,0
2074,135.7,2.0,0,0,10,100.0,1,7.76,0.26,9.947269411090918,5.822622799328875,0,1,0,0
2075,426.4,2.0,0,0,10,100.0,1,4.68,0.56,17.92597147080816,9.606543045228149,0,0,0,0
2076,361.96,4.0,0,0,10,100.0,1,9.33,0.21,9.872032702459476,5.1022032266685065,0,0,0,0
2077,103.48,2.0,0,0,8,80.0,1,7.6,3.61,11.116514968045156,5.653609301542839,0,1,0,0
2078,292.1,2.0,0,0,10,100.0,1,8.09,0.66,10.659965690283933,5.6667846610653365,0,1,0,0
2079,792.35,6.0,1,0,10,100.0,2,6.97,0.63,13.3632689210034,8.045041874711732,0,0,0,0
2080,413.93,3.0,0,0,10,95.0,2,6.55,1.29,13.865019351535317,7.448085211527232,0,0,0,0
2081,111.24,2.0,0,0,7,70.0,1,5.33,0.18,14.12850276976604,8.030609218428378,0,1,0,0
2082,206.73,2.0,1,0,10,100.0,1,4.89,0.62,15.386890893408616,7.841321708041997,0,1,0,0
2083,271.41,2.0,0,1,9,88.0,0,3.82,0.45,22.403993732522988,17.466433085355575,0,0,0,0
2084,248.36,2.0,0,1,10,88.0,1,3.8,0.22,34.051935374914294,15.945904571762156,0,1,0,0
2085,355.61,2.0,0,0,10,100.0,0,4.1,0.58,24.343099405197695,12.596989377633482,0,0,0,0
2086,117.83,2.0,0,0,10,97.0,1,7.02,1.89,11.013255161538638,5.82274565908728,0,1,1,0
2087,168.16,2.0,0,0,10,100.0,1,10.2,3.87,8.912767569867224,4.651361457695118,0,1,0,0
2088,168.16,2.0,0,1,9,93.0,1,5.31,0.6,15.239214756910298,8.533579418785836,0,1,1,0
2089,378.89,4.0,0,0,10,100.0,1,7.23,0.58,12.810632766638264,7.0035337719828,0,0,0,0
2090,378.89,4.0,0,0,10,80.0,1,7.23,0.57,12.812478702392749,7.020461317512343,0,0,0,0
2091,126.77,2.0,0,1,9,82.0,1,4.69,0.61,21.760347424862523,10.941564454025327,0,1,0,0
2092,126.77,2.0,0,1,8,84.0,1,4.66,0.7,22.187885710315555,10.925402226172851,0,1,0,0
2093,194.03,3.0,0,1,8,85.0,1,4.62,0.61,22.30557610302439,11.23898709246864,0,1,0,0
2094,361.96,2.0,0,0,10,100.0,1,5.4,0.84,15.781787897138466,8.966107289590527,0,0,0,0
2095,194.03,4.0,1,0,8,87.0,1,2.74,0.69,26.613464992261456,15.614728289958748,0,1,0,0
2096,108.66,2.0,1,0,9,95.0,1,7.72,0.85,10.85126835335544,6.425958678856521,0,1,0,0
2097,194.03,4.0,1,0,6,30.0,1,2.8,0.6,26.59451383315914,15.081903208523205,0,1,0,0
2098,194.03,6.0,1,0,4,20.0,1,2.77,0.68,26.48091853614587,15.312000869265376,0,1,0,0
2099,271.41,2.0,0,1,9,70.0,0,3.28,0.57,28.64387945920037,14.152386248681829,0,0,0,0
2100,168.16,2.0,0,0,10,100.0,1,5.15,0.18,14.60761409096695,8.484192066510094,0,1,0,0
2101,131.71,2.0,0,1,7,80.0,1,4.7,0.6,21.666133897937502,10.934046818068971,0,1,0,0
2102,107.48,2.0,0,1,8,85.0,1,8.14,0.84,11.683960212352424,6.143841466257501,0,1,0,0
2103,599.97,4.0,0,1,2,20.0,2,4.13,0.28,23.909188949823932,11.900113641672664,0,0,0,0
2104,858.2,6.0,0,1,9,100.0,3,5.73,0.92,13.200691408682658,7.133135694591827,0,0,0,0
2105,284.58,2.0,0,1,8,80.0,1,0.95,0.17,56.92638758791514,32.5045239712138,0,1,0,0
2106,93.13,2.0,0,0,9,90.0,1,10.06,4.66,8.680252427762571,4.5132993562333015,0,1,0,0
2107,103.48,2.0,0,0,10,100.0,1,4.1,1.45,18.95247801687048,8.923676365853888,0,1,0,0
2108,196.38,2.0,0,0,10,100.0,1,13.87,4.74,6.150227986836394,3.543954628646399,1,0,0,0
2109,698.04,4.0,0,1,8,60.0,2,4.24,0.21,20.73687107389456,14.37703936044402,0,0,0,0
2110,108.66,2.0,0,0,10,96.0,0,14.22,5.14,5.968861655501936,3.170173375949311,0,1,0,0
2111,174.51,2.0,0,0,10,96.0,1,7.96,1.25,10.70344009816326,5.767237436410403,0,1,0,0
2112,387.83,4.0,0,0,8,80.0,2,4.43,1.02,19.900220529256423,11.35086165505106,0,0,0,0
2113,310.45,2.0,1,0,10,100.0,1,7.07,0.53,11.27947533109715,6.349137555168906,0,0,0,0
2114,232.84,2.0,0,1,8,80.0,1,3.75,0.25,45.00908428343134,14.660637371457227,0,1,0,0
2115,234.01,2.0,0,1,8,80.0,1,3.76,0.26,44.22401915505152,14.599956614422668,0,1,0,0
2116,234.01,2.0,0,1,8,60.0,1,3.71,0.27,56.17867982640681,14.54790382701817,0,1,0,0
2117,235.42,2.0,0,1,9,93.0,1,3.81,0.33,41.15854943329135,14.227797280245316,0,1,0,0
2118,284.58,2.0,0,1,9,90.0,1,3.76,0.22,38.98384763373396,15.066109340806626,0,1,0,0
2119,641.13,6.0,0,0,10,100.0,3,4.57,0.66,16.309954816281465,8.212992819102665,0,0,0,0
2120,232.84,2.0,1,0,10,100.0,1,4.88,0.39,15.35311408865933,8.406541081355083,0,1,1,0
2121,316.56,4.0,0,1,8,85.0,0,3.42,0.31,25.94163958967969,13.85925805743686,0,0,0,0
2122,387.83,3.0,0,1,8,100.0,1,1.32,0.23,42.683089624766666,31.15055984773556,0,1,0,0
2123,170.51,2.0,1,0,10,95.0,1,1.8,0.16,38.1037936539571,21.64717295355177,0,1,0,0
2124,90.55,2.0,1,0,9,100.0,2,5.2,2.56,15.298278892060798,7.5183695234688335,0,1,0,0
2125,191.21,2.0,0,1,9,70.0,1,2.19,0.54,31.17916353951901,17.40169089543297,0,1,0,0
2126,234.01,2.0,0,0,10,94.0,1,1.33,0.27,47.780427661462674,24.07448894652274,0,1,1,0
2127,90.55,2.0,0,0,10,100.0,1,7.09,3.43,11.75511909532913,6.004588604606216,0,1,0,0
2128,289.75,4.0,0,1,10,100.0,1,3.15,0.55,23.552524342655342,13.608626206075911,0,0,0,0
2129,252.12,4.0,1,0,10,100.0,1,6.03,2.75,13.13077168547683,6.67882656815263,0,0,0,0
2130,69.85,2.0,0,0,9,93.0,1,7.4,2.28,10.486232873202905,5.551845254654023,0,1,0,0
2131,444.74,2.0,0,0,8,100.0,1,5.14,0.22,16.932081680652868,9.965890318839694,0,0,0,0
2132,790.0,2.0,0,0,8,100.0,1,3.02,0.45,29.644426194082875,14.447674442368456,0,0,0,0
2133,461.44,4.0,0,1,8,80.0,2,6.01,0.34,13.394361744442914,7.7410088539252335,0,0,0,0
2134,158.99,4.0,1,0,9,95.0,2,5.95,2.36,13.465481273598126,7.716068517114018,0,1,0,0
2135,465.44,4.0,1,0,10,96.0,2,7.05,0.19,12.192059216082788,7.538118872875328,0,0,0,0
2136,233.78,4.0,0,0,8,80.0,0,6.71,0.3,13.192216649512506,7.128886463879643,0,0,0,0
2137,157.81,3.0,0,0,8,96.0,1,7.18,0.35,11.11472281461846,6.207389155937575,0,1,0,0
2138,169.34,2.0,1,0,10,80.0,1,5.22,0.18,14.392049988473037,8.330425759668106,0,1,0,0
2139,204.38,5.0,0,1,6,60.0,1,3.49,0.08,23.56214425518465,14.743483211131922,0,1,0,0
2140,204.38,5.0,0,1,9,84.0,1,3.55,0.13,23.185697422278288,14.62435977262392,0,1,0,0
2141,474.38,4.0,0,1,10,90.0,1,3.92,0.74,19.305696794318827,12.614681910735923,0,0,0,0
2142,271.41,2.0,0,1,10,100.0,0,3.21,0.49,30.824400467877528,15.1081682250623,0,0,0,0
2143,147.46,4.0,0,1,10,60.0,1,2.1,0.36,33.56390065755059,19.1798755637862,0,1,0,0
2144,400.76,6.0,0,1,10,100.0,2,6.16,0.33,14.477103490834969,7.756321056731889,0,0,0,0
2145,98.07,2.0,0,0,10,100.0,1,5.98,0.6,13.1779263750557,7.366101071676903,0,1,0,0
2146,396.76,6.0,1,0,8,96.0,2,5.48,0.51,15.825889332786543,8.89991286217319,0,0,0,0
2147,987.56,4.0,0,1,10,80.0,1,3.0,0.58,36.36144448698146,15.3092819865139,0,0,0,0
2148,168.16,2.0,1,0,10,100.0,0,5.78,0.48,16.648048760651506,8.751247189870714,0,1,0,0
2149,129.12,2.0,0,0,6,20.0,1,6.49,1.33,11.82770120266674,6.283107145548275,0,1,0,0
2150,290.69,3.0,0,0,10,80.0,0,9.22,4.34,9.574542397579314,4.900801685673596,0,0,0,0
2151,129.35,2.0,1,0,10,100.0,1,9.4,3.53,8.284037601120135,4.46446874507819,0,1,0,0
2152,523.53,4.0,1,0,10,60.0,1,3.23,0.44,31.457108899118104,15.956187633286048,0,0,0,0
2153,992.97,5.0,0,1,10,100.0,2,0.84,0.28,57.07845672876955,29.867658728755224,0,0,0,0
2154,126.77,3.0,0,1,8,100.0,1,3.78,0.37,21.826334598521957,14.025527924141157,0,1,0,0
2155,602.32,6.0,0,0,10,100.0,3,3.7,0.33,21.93597703370065,13.53135529531945,0,0,0,0
2156,388.06,3.0,1,0,10,75.0,1,3.97,0.6,27.5067462545322,11.556017812101024,0,0,0,0
2157,346.43,2.0,0,1,8,90.0,0,3.82,0.25,33.71560254230943,15.290566547905788,0,0,0,0
2158,200.38,2.0,1,0,10,96.0,1,3.99,0.61,18.96883060423679,12.493040107649742,0,1,0,0
2159,129.12,2.0,0,0,10,100.0,1,5.95,0.39,13.888983537973315,7.753411077936183,0,1,0,0
2160,323.15,3.0,0,1,9,93.0,0,3.53,0.34,24.47441167167413,15.550010505663176,0,0,0,0
2161,281.76,3.0,0,1,10,80.0,1,2.87,0.53,25.6498996346154,15.12310313404275,0,1,0,0
2162,178.51,3.0,0,1,10,100.0,1,7.7,0.28,11.285233602633772,6.014362944999233,0,1,0,0
2163,407.35,4.0,0,1,9,93.0,1,5.37,0.51,16.28705539277173,9.227914720004822,0,0,0,0
2164,497.9,4.0,0,0,9,100.0,1,0.73,0.31,52.48936214545957,44.12243297280495,0,0,1,0
2165,271.41,2.0,0,1,8,60.0,0,3.28,0.42,30.97279772003609,15.12286695939324,0,0,0,0
2166,271.41,2.0,0,1,6,67.0,0,3.21,0.51,30.30064339595797,14.786678128057796,0,0,0,0
2167,90.55,2.0,1,0,10,100.0,1,7.74,4.47,10.600113194476918,5.429227281229289,0,1,0,0
2168,992.97,5.0,0,1,10,100.0,2,0.75,0.36,63.257040993759205,34.72485403175799,0,0,0,0
2169,228.84,4.0,1,0,10,99.0,1,4.01,0.4,32.5354100412312,13.170399738319984,0,1,1,0
2170,168.16,4.0,0,0,9,93.0,1,2.0,0.53,33.63838334879975,18.26288831758964,0,1,0,0
2171,362.19,6.0,0,1,7,80.0,2,9.11,3.83,10.043355154849015,5.052571868528378,0,0,0,0
2172,264.82,4.0,1,0,10,93.0,1,5.66,0.21,14.273482506979038,8.153923358546123,0,0,1,0
2173,120.89,4.0,1,0,8,80.0,1,9.4,5.22,8.608265115759835,4.542050344944005,0,1,0,0
2174,788.59,5.0,0,0,10,100.0,2,0.57,0.2,63.91649555593517,48.54050008469452,0,0,0,0
2175,142.29,2.0,1,0,7,87.0,1,8.88,4.29,9.88994928990547,5.046255724174537,0,1,0,0
2176,724.15,5.0,0,1,10,100.0,3,1.55,0.44,37.72674120152041,25.18948187329632,0,0,0,0
2177,96.9,2.0,0,1,9,86.0,1,8.56,1.55,11.687289193597818,5.7936479104767145,0,1,0,0
2178,678.76,6.0,0,1,8,70.0,2,2.28,0.26,36.92923933577759,16.44342733199265,0,0,0,0
2179,568.69,6.0,1,0,6,60.0,2,3.25,0.25,25.096386508981357,14.453727019645829,0,0,0,0
2180,171.92,2.0,1,0,9,93.0,1,5.41,0.25,13.92029631340645,7.818885324294091,0,1,0,0
2181,219.67,2.0,0,0,10,93.0,1,4.16,0.76,19.922346952922933,12.250305782317907,0,1,0,0
2182,126.53,2.0,1,0,10,80.0,1,5.06,0.88,14.97478847914281,7.580810686719872,0,1,0,0
2183,144.88,2.0,0,1,9,100.0,1,6.1,0.25,14.374661125697186,8.585159517572091,0,1,0,0
2184,568.92,4.0,0,1,8,80.0,2,9.32,3.26,10.524503125033204,5.098747320808703,0,0,0,0
2185,323.15,2.0,0,1,10,100.0,0,3.53,0.2,24.52678134948589,14.942067143274404,0,0,0,0
2186,575.27,4.0,0,1,6,80.0,1,1.14,0.3,44.45718836308547,32.37348483789253,0,0,0,0
2187,210.96,2.0,1,0,8,80.0,1,7.01,0.96,13.112134746619429,7.146717842604505,0,0,0,0
2188,464.03,6.0,1,0,10,100.0,2,5.87,1.92,13.47644361315736,7.782096374468006,0,0,0,0
2189,543.05,4.0,0,0,10,20.0,2,7.55,0.14,10.221012765657436,6.3229856300591925,0,0,0,0
2190,178.74,2.0,1,0,10,100.0,1,6.1,0.33,13.026589385833065,7.304478120490936,0,1,0,0
2191,222.72,2.0,1,0,7,87.0,1,6.1,0.31,13.007415878015108,7.321235437952568,0,1,0,0
2192,219.9,2.0,0,0,2,20.0,1,4.72,2.09,16.788061755766762,8.071980539720894,0,0,0,0
2193,162.75,2.0,0,0,10,100.0,1,8.8,0.38,8.94258176016551,5.138157084738694,0,1,0,0
2194,1098.8,4.0,0,0,9,90.0,2,1.29,0.31,42.50757883073828,29.33534570230335,0,0,0,0
2195,217.08,6.0,1,0,10,100.0,1,14.42,4.73,5.859738757581098,3.0926578458562823,0,0,1,0
2196,253.53,2.0,0,0,10,100.0,1,6.67,1.54,11.496374579923,6.150888818371079,0,0,0,0
2197,501.66,4.0,0,1,7,80.0,1,2.17,0.38,36.27939776753762,16.137178518293858,0,0,0,0
2198,284.58,3.0,1,0,7,80.0,1,5.4,0.17,16.55702692899677,9.248218267929412,0,1,0,0
2199,142.29,2.0,1,0,9,98.0,1,5.98,2.02,13.250010042862002,7.661099871492574,0,1,0,0
2200,361.96,2.0,0,1,10,100.0,1,6.44,0.08,12.559952408985724,7.698343132246195,0,0,1,0
2201,153.11,2.0,0,1,9,80.0,1,9.14,0.36,8.500547571505797,5.100480995356343,0,1,0,0
2202,629.6,3.0,1,0,10,100.0,1,4.16,0.65,23.468430572979607,12.325746166015373,0,0,0,0
2203,146.05,2.0,0,0,10,100.0,1,5.5,0.39,15.493048665663474,8.861389521171272,0,1,0,0
2204,676.17,4.0,0,1,10,100.0,1,1.47,0.27,40.10128034024618,21.47247039026508,0,0,1,0
2205,214.73,2.0,1,0,9,92.0,1,5.59,0.28,16.019001534525028,9.483992874145072,0,1,0,0
2206,263.88,2.0,0,1,9,80.0,0,7.41,0.51,11.396694789338204,6.899619294819572,0,0,0,0
2207,210.73,2.0,0,0,10,100.0,1,6.08,1.52,13.660293078135965,7.751914791958225,0,0,0,0
2208,630.78,3.0,1,0,10,95.0,1,3.56,0.75,25.16007795295831,13.055971879641133,0,0,0,0
2209,100.9,2.0,1,0,10,100.0,1,4.99,2.37,15.944954583911636,7.736199170123637,0,1,0,0
2210,142.29,2.0,0,0,10,100.0,1,5.03,0.2,15.027837961831942,7.984888958922322,0,1,0,0
2211,90.55,2.0,0,1,8,80.0,1,8.23,0.77,11.648032212014089,6.155392385300737,0,1,0,0
2212,232.84,4.0,0,1,8,80.0,1,5.01,1.41,17.121274716912428,8.116794969348238,0,0,0,0
2213,116.42,2.0,1,0,10,100.0,1,7.11,2.23,12.4993925962728,6.240945155063327,0,1,0,0
2214,120.18,2.0,0,1,10,100.0,1,5.49,0.42,16.464778040474002,8.930401945094587,0,1,0,0
2215,255.89,5.0,0,1,8,84.0,0,3.36,0.11,24.63857407650093,15.44910757654952,0,0,0,0
2216,64.68,2.0,0,0,6,100.0,1,9.62,5.83,8.502190001914272,4.461617797113012,0,1,0,0
2217,471.79,4.0,1,0,10,100.0,1,3.36,0.44,29.489299426473902,14.273273719702209,0,0,0,0
2218,311.39,4.0,1,0,8,80.0,1,7.95,0.76,11.87417114072379,6.339011005494911,0,0,0,0
2219,284.58,3.0,1,0,10,100.0,1,6.19,0.29,12.961316783632682,7.441262811726988,0,0,0,0
2220,267.88,2.0,0,1,10,100.0,0,7.79,0.17,10.747306337610018,7.12302472741108,0,0,0,0
2221,167.69,2.0,0,1,10,100.0,1,4.09,0.34,20.1593322833408,11.309042946785494,0,1,0,0
2222,501.42,6.0,1,0,10,97.0,1,2.31,0.47,29.94165639224311,17.024933260708007,0,0,0,0
2223,191.21,2.0,1,0,10,100.0,1,2.95,0.32,24.33260966397749,14.87175737419144,0,1,0,0
2224,267.88,2.0,0,1,9,70.0,0,7.8,0.25,10.723965260783244,6.809017661273536,0,0,0,0
2225,267.88,2.0,0,1,9,60.0,0,7.76,0.11,10.797514094435746,7.367074493888409,0,0,0,0
2226,267.88,2.0,0,1,10,80.0,0,7.86,0.2,10.629214294790408,6.914689594625053,0,0,0,0
2227,267.88,2.0,0,1,10,100.0,0,7.78,0.11,10.765564651524931,7.213483291349404,0,0,0,0
2228,185.09,2.0,1,0,10,100.0,1,5.22,0.96,16.29429374627025,9.294714052740773,0,1,0,0
2229,107.48,2.0,0,0,5,60.0,1,3.03,0.14,23.84409010558309,10.659710172980052,0,1,0,0
2230,146.05,3.0,1,0,10,100.0,1,4.8,0.62,18.776269621423346,10.89621570970642,0,1,0,0
2231,267.88,2.0,0,1,8,100.0,0,7.76,0.26,10.794683485758124,6.841832144759717,0,0,0,0
2232,418.64,2.0,0,1,10,100.0,1,4.41,1.09,20.20477493686141,11.452498776944338,0,0,0,0
2233,129.12,2.0,1,0,10,100.0,1,9.68,2.64,8.035374982655082,4.440826621002296,0,1,0,0
2234,139.47,2.0,0,1,9,87.0,1,5.46,0.4,13.956432446516512,7.5868164980401875,0,1,0,0
2235,860.32,5.0,1,0,10,100.0,2,0.91,0.32,50.19969611662544,40.42152260641272,0,0,0,0
2236,853.03,4.0,0,1,10,100.0,2,4.81,1.26,16.21355500490541,9.38543491993869,0,0,0,0
2237,708.39,6.0,0,1,10,100.0,2,3.45,1.01,21.735540375045616,12.388041147253938,0,0,1,0
2238,303.86,2.0,0,0,10,100.0,1,7.6,1.54,10.134248545193085,5.690207194435487,0,0,0,0
2239,154.05,2.0,1,0,10,100.0,1,5.95,2.07,13.367736506713308,7.870589894185175,0,1,0,0
2240,840.1,4.0,1,0,10,100.0,2,3.56,0.06,35.90783153109396,15.9188288066873,0,0,0,0
2241,920.53,4.0,1,0,10,100.0,2,3.91,0.52,23.101205126987384,11.695607705437396,0,0,1,0
2242,142.05,2.0,0,0,10,100.0,1,4.73,2.2,17.036670834576846,8.129212408509614,0,1,0,0
2243,543.05,2.0,0,0,10,100.0,1,5.56,1.37,13.832484332732225,7.878901836457572,0,0,0,0
2244,174.98,2.0,0,1,10,93.0,2,4.1,0.32,20.116043494175603,11.257677091098495,0,1,0,0
2245,844.33,6.0,0,1,8,100.0,2,4.39,0.26,23.2310690447305,13.279333447787543,0,0,0,0
2246,122.77,2.0,0,0,8,100.0,1,7.9,1.22,10.777549358751402,5.805166305357823,0,1,0,0
2247,417.7,2.0,1,0,10,100.0,1,3.39,1.39,22.028384386516127,10.85236451496671,0,0,0,0
2248,147.46,2.0,0,0,10,100.0,1,7.9,0.93,9.97004238527516,5.516075111427913,0,1,0,0
2249,277.99,4.0,0,0,10,100.0,0,5.11,0.85,16.64684348554171,9.30179083337918,0,0,0,0
2250,100.9,2.0,0,1,10,100.0,1,3.43,0.15,24.424889764271857,15.59023426918342,0,1,0,0
2251,142.29,2.0,1,0,10,100.0,1,3.8,1.15,20.19395598053145,9.398950115988235,0,1,0,0
2252,168.16,2.0,0,0,10,100.0,1,7.07,2.09,11.078761097278448,6.329408883286892,0,1,0,0
2253,361.96,4.0,1,0,10,100.0,1,5.47,0.6,15.75641584039035,8.906891807278805,0,0,0,0
2254,319.39,2.0,0,0,10,100.0,1,8.42,0.91,11.437656092199695,6.199346855778519,0,0,0,0
2255,180.86,2.0,0,0,8,60.0,1,4.58,1.12,18.966172845708662,10.788586754544577,0,1,0,0
2256,464.03,4.0,0,1,10,100.0,1,4.99,0.98,15.17321205164932,7.662471822440239,0,0,0,0
2257,180.86,2.0,0,0,10,100.0,1,4.69,0.68,19.68954395238445,10.941525339559014,0,1,0,0
2258,255.89,4.0,0,1,10,100.0,1,3.28,0.88,22.463725579548687,13.01026858485472,0,1,0,0
2259,178.51,3.0,0,1,10,100.0,1,3.22,0.84,22.808466844411367,13.233418520664204,0,1,0,0
2260,178.51,3.0,0,1,10,100.0,1,3.08,0.77,23.751539607250933,13.809381880662732,0,1,0,0
2261,162.99,2.0,1,0,10,100.0,1,2.73,0.53,26.333788188546908,15.626287922606004,0,1,0,0
2262,228.84,2.0,1,0,10,100.0,1,4.6,1.39,17.333683358621034,10.13586094987719,0,1,1,0
2263,420.28,4.0,0,0,10,97.0,1,2.38,0.65,28.877798420649697,16.645839583563454,0,0,0,0
2264,194.03,2.0,0,0,10,88.0,1,7.46,0.42,10.344924379120556,6.000332065057191,0,1,0,0
2265,136.88,2.0,0,1,9,94.0,1,5.48,1.97,14.156355566481476,7.090435393649422,0,1,0,0
2266,142.05,2.0,1,0,10,93.0,1,7.46,0.51,11.353715221238708,7.013766078940764,0,1,1,0
2267,568.69,2.0,0,1,10,94.0,1,2.33,0.21,35.473642793224705,15.719627493901571,0,1,0,0
2268,120.18,2.0,0,1,10,94.0,1,7.6,0.53,11.303112442878014,6.074336554720322,0,1,1,0
2269,301.04,3.0,1,0,10,96.0,1,6.4,1.45,11.922661116716734,6.506869083711769,0,1,0,0
2270,288.34,2.0,1,0,9,92.0,1,6.75,1.74,11.340306449616511,6.143927852564592,0,1,0,0
2271,128.18,2.0,0,1,10,97.0,1,7.65,0.55,11.227370229480524,6.028002103327683,0,1,1,0
2272,152.4,2.0,0,0,10,98.0,1,9.45,1.29,10.276561409552375,5.220973503396858,0,1,1,0
2273,129.12,2.0,0,0,10,100.0,1,5.72,0.71,14.06720153088722,7.790304576202329,0,1,0,0
2274,297.28,2.0,1,0,9,92.0,1,7.33,0.35,11.597675510610882,7.271219298213653,0,1,1,0
2275,137.12,2.0,0,1,10,94.0,1,4.44,0.73,17.849611140173096,9.77994259410222,0,1,0,0
2276,562.34,6.0,0,1,9,96.0,2,7.6,0.59,12.286135640957935,6.723455468265168,0,0,0,0
2277,202.97,2.0,0,1,9,90.0,1,3.39,0.25,24.88265059492131,15.05662429573598,0,1,0,0
2278,137.12,2.0,0,0,8,95.0,1,6.01,1.11,12.656623996102867,6.849296071900699,0,1,0,0
2279,465.44,6.0,0,1,9,93.0,2,7.54,0.54,12.374376003217185,6.793741241473869,0,0,0,0
2280,224.84,3.0,1,0,10,93.0,1,8.46,1.11,11.428831885752402,5.812218013559153,0,1,1,0
2281,129.12,2.0,0,0,6,60.0,1,9.44,5.21,8.562080869957196,4.530213792138556,0,1,0,0
2282,349.02,2.0,0,0,8,72.0,1,3.39,0.5,28.358918921189623,14.08296175417292,0,0,0,0
2283,187.45,2.0,0,1,10,95.0,1,7.84,0.32,10.65051585026401,6.648991871938555,0,1,0,0
2284,222.25,2.0,1,0,10,100.0,1,6.25,0.97,14.76114325172578,7.60166862991584,0,1,0,0
2285,387.83,2.0,1,0,9,93.0,1,5.1,0.72,16.91680761555685,9.671531085814316,0,0,0,0
2286,413.7,3.0,0,1,10,96.0,1,2.59,0.13,36.681985671437545,16.453008489348452,0,0,0,0
2287,206.73,2.0,1,0,10,99.0,1,8.37,4.01,9.629246469905368,4.970924454915079,0,1,1,0
2288,279.17,4.0,0,1,8,81.0,1,2.45,0.58,28.234386563293217,16.320909598292246,0,1,0,0
2289,1292.83,2.0,1,0,9,97.0,1,4.95,0.66,17.652367762316597,10.15124729877421,0,1,0,0
2290,166.75,4.0,0,1,8,82.0,1,5.24,0.25,16.917345433223915,9.540155243367442,0,1,0,0
2291,166.75,4.0,0,1,8,78.0,1,5.24,0.25,16.917363103322337,9.54016855742412,0,1,0,0
2292,202.97,3.0,0,1,7,79.0,1,5.24,0.25,16.917341131950757,9.540151705461067,0,1,0,0
2293,439.57,4.0,0,1,10,100.0,1,5.51,0.55,13.734918546495969,7.341886141293735,0,1,0,0
2294,206.73,2.0,0,0,10,100.0,1,5.09,0.54,14.732786522953468,7.793337118209963,0,1,0,0
